cod_alumno,cod_semestre,cod_facultad,cod_escuela,num_res_autoriza,cod_tipo_autorizacion
16030118,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030109,20201,3,1,RD N° 227-D-FLCH                        ,AM 
16030109,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030109,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030109,20201,3,1,RD N° 227-D-FLCH                        ,AM 
15030010,20201,3,1,RD N°227-D-FLCH                         ,AM 
15030010,20201,3,1,RD N° 227-D-FLCH                        ,AM 
11030346,20201,3,1,RD N°227-D-FLCH                         ,AM 
11030346,20201,3,1,RD N°227-D-FLCH                         ,AM 
11030346,20201,3,1,RD N°227-D-FLCH                         ,AM 
11030138,20201,3,1,RD N° 251 D-FLCH                        ,AM 
11030015,20201,3,1,RD N°251 D-FLCH                         ,AM 
5030138,20201,3,1,RD N°251 D-FLCH                         ,AM 
5030138,20201,3,1,RD N°251 D-FLCH                         ,AM 
11030135,20201,3,1,RD N°251 D-FLCH                         ,AM 
15030133,20201,3,1,RD N°227-D-FLCH                         ,AM 
11030011,20201,3,1,RD N°227-D-FLCH                         ,AM 
14030120,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030084,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030084,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030084,20201,3,1,RD N°227-D-FLCH                         ,AM 
16030129,20201,3,1,RD N°227-D-FLCH                         ,AM 
990940,20201,3,1,RD N°227-D-FLCH                         ,AM 
11030125,20201,3,1,RD N°227-D-FLCH                         ,AM 
5030123,20201,3,1,RD N°227-D-FLCH                         ,AM 
5030123,20201,3,1,RD N°227-D-FLCH                         ,AM 
5030123,20201,3,1,RD N°227-D-FLCH                         ,AM 
14030011,20201,3,1,RD N°227-D-FLCH                         ,AM 
14030011,20201,3,1,RD N°227-D-FLCH                         ,AM 
14030011,20201,3,1,RD N°227-D-FLCH                         ,AM 
14030011,20201,3,1,RD N°227-D-FLCH                         ,AM 
10030171,20201,3,1,RD º227-D-FLCH                          ,AM 
10030171,20201,3,1,RD º227-D-FLCH                          ,AM 
10030171,20201,3,1,RD º227-D-FLCH                          ,AM 
16030088,20201,3,1,RD º 227-D-FLCH                         ,AM 
16030100,20201,3,1,RD Nº227-D-FLCH                         ,AM 
16030121,20201,3,1,RD Nº227-D-FLCH                         ,AM 
15030018,20201,3,1,RD Nº227-D-FLCH                         ,AM 
16030092,20201,3,1,RD Nº227-D-FLCH                         ,AM 
12030153,20201,3,1,RD Nº227-D-FLCH                         ,AM 
12030153,20201,3,1,RD Nº227-D-FLCH                         ,AM 
13030130,20201,3,1,RD N° 251-D-FLCH                        ,AM 
13030130,20201,3,1,RD N° 251-D-FLCH                        ,AM 
5030009,20202,3,1,RD N°529-D-FLCH                         ,AM 
15030133,20202,3,1,RD N°529-D-FLCH                         ,AM 
15030133,20202,3,1,RD N°529-D-FLCH                         ,AM 
15030016,20202,3,1,RD N°529-D-FLCH                         ,AM 
16030109,20202,3,1,RD N°529-D-FLCH                         ,AM 
16030109,20202,3,1,RD N°529-D-FLCH                         ,AM 
13030215,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
13030215,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
17030012,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
8030006,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
14030103,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
14030008,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
14030008,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
15030010,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030275,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
990940,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
990940,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
990940,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
16030133,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
12030005,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
16030129,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030007,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030125,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030125,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030125,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
16030114,20202,3,1,RD N°529-D-FLCH                         ,AM 
16030092,20202,3,1,RD N°529-D-FLCH                         ,AM 
17030008,20202,3,1,RD N°529-D-FLCH                         ,AM 
3030007,20202,3,1,RD N°529-D-FLCH                         ,AM 
14030123,20202,3,1,RD N°529-D-FLCH                         ,AM 
13030130,20202,3,1,RD N°529-D-FLCH                         ,AM 
13030130,20202,3,1,RD N°529-D-FLCH                         ,AM 
80F450  ,20202,3,1,RD N°529-D-FLCH                         ,AM 
80F450  ,20202,3,1,RD N°529-D-FLCH                         ,AM 
11030135,20202,3,1,RD N°529-D-FLCH                         ,AM 
11030135,20202,3,1,RD N°529-D-LCH                          ,AM 
17030004,20202,3,1,RD N°529-D-FLCH                         ,AM 
17030004,20202,3,1,RD N°529-D-FLCH                         ,AM 
17030004,20202,3,1,RD N° 529-D-FLCH                        ,AM 
17030004,20202,3,1,RD N°529-D-LCH                          ,AM 
5030123,20202,3,1,RD N°529-D-LCH                          ,AM 
5030123,20202,3,1,RD N°529-D-FLCH                         ,AM 
10030011,20202,3,1,RD N°529-D-LCH                          ,AM 
11030138,20202,3,1,RD N°529-D-FLCH                         ,AM 
14030011,20202,3,1,RD N°529-D-FLCH                         ,AM 
14030011,20202,3,1,RD N°529-D-LCH                          ,AM 
10030171,20202,3,1,RD N°529-D-FLCH                         ,AM 
13030002,20202,3,1,RD N°529-D-FLCH                         ,AM 
13030002,20202,3,1,RD N°529-D-LCH                          ,AM 
9030146,20202,3,1,RD N°529-D-FLCH                         ,AM 
14030127,20202,3,1,RD N°529-D-FLCH                         ,AM 
11030011,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
11030011,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
16030121,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
11030346,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
13030014,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
10030275,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
16030116,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
4030122,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
9030146,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
9030146,20202,3,1,RD Nº 404-D-FLCH                        ,TO 
16030088,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
9030126,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
11030121,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
6030093,20202,3,1,RD Nº 404-D-FLCH                        ,AM 
9030122,20202,3,1,RD N°564-D-FLCH                         ,AM 
9030122,20202,3,1,RD N°564 D-FLCH                         ,AM 
13030143,20201,3,3,RD Nº 251-D-FLCH                        ,AM 
9030069,20201,3,3,RD Nº251-D-FLCH                         ,AM 
14030014,20201,3,3,RD Nº251-D-FLCH                         ,AM 
11030145,20201,3,3,RD Nº251-D-FCH                          ,AM 
16030169,20201,3,3,RD Nº251-D-FLCH                         ,AM 
3030034,20201,3,3,RD Nº251-D-FLCH                         ,AM 
3030034,20201,3,3,RD Nº251-D-FLCH                         ,AM 
17030187,20201,3,3,RD º227-D-FLCH                          ,AM 
17030187,20201,3,3,RD Nº251-D-FLCH                         ,AM 
16030161,20201,3,3,RD Nº251-D-FLCH                         ,AM 
9030149,20201,3,3,RD N°2020-D-FLCH                        ,AM 
15030169,20201,3,3,RD N°227-D-FLCH                         ,TO 
10030283,20201,3,3,RD N°227-D-FLCH                         ,TO 
17030022,20201,3,3,RD N°227-D-FLCH                         ,TO 
17030022,20201,3,3,RD N°227-D-FLCH                         ,TO 
15030163,20201,3,3,RD N°227-D-FLCH                         ,TO 
14030016,20201,3,3,RD N°227-D-FLCH                         ,TO 
5030040,20201,3,3,RD N°227-D-FLCH                         ,TO 
5030040,20201,3,3,RD N° 227-D-FLCH                        ,TO 
12030177,20201,3,3,RD N°227-D-FLCH                         ,AM 
17030174,20201,3,3,RD N°227-D-FLCH                         ,AM 
16030163,20201,3,3,RD N°227-D-FLCH                         ,AM 
16030163,20201,3,3,RD N°227-D-FLCH                         ,AM 
11030022,20201,3,3,RD N°227-D-FLCH                         ,AM 
11030022,20201,3,3,RD N°227-D-FLCH                         ,AM 
13030020,20201,3,3,RD N°227-D-FLCH                         ,AM 
9030149,20201,3,3,RD N°227-D-FLCH                         ,AM 
14030014,20201,3,3,RD N°251-D-FLCH                         ,AM 
14030014,20201,3,3,RD N°251-D-FLCH                         ,AM 
3030034,20201,3,3,RD N°251-D-FLCH                         ,AM 
4030241,20201,3,3,RD N°251-D-FLCH                         ,AM 
16030170,20201,3,3,RD N°251 D-FLCH                         ,AM 
15030162,20201,3,3,RD N°227-D-FLCH                         ,AM 
14030145,20201,3,3,RD N°227-D-FLCH                         ,AM 
14030151,20201,3,3,RD N°227-D-FLCH                         ,TO 
14030151,20201,3,3,RD N° 227-D-FLCH                        ,TO 
1112012,20201,3,3,RD N°227-D-FLCH                         ,AM 
17030172,20201,3,3,RD N°227-D-FLCH                         ,TO 
14030148,20201,3,3,RD N°251 D-FLCH                         ,TO 
16030153,20201,3,3,RD N°251 D-FLCH                         ,TO 
11030154,20201,3,3,RD N°227-D-FLCH                         ,TO 
11030154,20201,3,3,RD N°227-D-FLCH                         ,TO 
8030159,20201,3,3,RD N°227-D-FLCH                         ,TO 
12030169,20201,3,3,RD N°227-D-FLCH                         ,TO 
842529,20201,3,3,RD Nº203-D-FLCH                         ,TO 
842529,20201,3,3,RD Nº203-D-FLCH                         ,TO 
931882,20201,3,3,RD Nº227-D-FLCH                         ,TO 
12030026,20201,3,3,RD N° 251-D-FLCH                        ,TO 
10030020,20202,3,3,RD N.º 00404-2020-                      ,TO 
15030030,20202,3,3,RD N.º 404-D-FLCH                       ,TO 
12030199,20202,3,3,RD N.º 0404-D-FLC                       ,TO 
14030135,20202,3,3,RD N.º 0404-D-FLC                       ,TO 
14030135,20202,3,3,RD N.º 0404-D-FLC                       ,AM 
8030159,20202,3,3,RD Nº 0404-D-FLC                        ,TO 
12030194,20202,3,3,RDº 0404-D-FLCH                         ,TO 
10030283,20202,3,3,RD Nº 404-D-FLCH                        ,TO 
9030069,20202,3,3,RD Nº 404-D-FLCH                        ,TO 
15030151,20202,3,3,RD Nº 404-D-FLCH                        ,TO 
13030244,20202,3,3,RD Nº 404-D-FLCH                        ,TO 
1110267,20202,3,3,RD N°529-D-FLCH                         ,TO 
2030351,20202,3,3,RD N°529-D-FLCH                         ,TO 
2030351,20202,3,3,RD N°529-D-FLCH                         ,AM 
3030034,20202,3,3,RD N°529-D-FLCH                         ,TO 
5030040,20202,3,3,RD N°529 D-FLCH                         ,AM 
13030236,20202,3,3,RD N°529-D-FLCH                         ,TO 
14030014,20202,3,3,RD N°529 D-FLCH                         ,AM 
14030014,20202,3,3,RD N°529-D-FLCH                         ,TO 
16030169,20202,3,3,RD N°529-D-FCLH                         ,TO 
16030170,20202,3,3,RD N°529-D-FLCH                         ,TO 
14030153,20202,3,3,RD N°529-D-FLCH                         ,AM 
14030151,20202,3,3,RD N°529-D-FLCH                         ,AM 
14030135,20202,3,3,RD N°529-D-FLCH                         ,AM 
13030141,20202,3,3,RD N°529-D-FLCH                         ,AM 
13030141,20202,3,3,RD N°529-D-FLCH                         ,AM 
15030169,20202,3,3,RD N°529-D-FLCH                         ,AM 
12030025,20202,3,3,RD N°529-D-FLCH                         ,AM 
12030025,20202,3,3,RD N°529-D-FLCH                         ,AM 
12030026,20202,3,3,RD N°529-D-FLCH                         ,AM 
12030026,20202,3,3,RD N°529 D-FLCH                         ,AM 
17030172,20202,3,3,RD N°529-D-FLCH                         ,AM 
17030174,20202,3,3,RD N°529-D-FLCH                         ,AM 
13030020,20202,3,3,RD N°529-D-FLCH                         ,AM 
11030145,20202,3,3,RD N°529-D-FLCH                         ,AM 
13030244,20202,3,3,RD Nº 404-D-FLCH                        ,TO 
13030244,20202,3,3,RD Nº 404-D-FLCH                        ,AM 
5030190,20202,3,3,RD 656-2020-D-FL                        ,AM 
5030190,20202,3,3,RD 656-2020-D-FL                        ,AM 
931882,20202,3,3,RD N°404-D-FLCH                         ,AM 
15030189,20201,3,4,RD Nº251-D-FLCH                         ,TO 
15030189,20201,3,4,RD Nº251-D-FLCH                         ,TO 
15030038,20201,3,4,RD Nº251-D-FLCJH                        ,TO 
3030065,20201,3,4,RD Nº251-D-FLCH                         ,TO 
15030202,20201,3,4,RD Nº251-D-FLCH                         ,TO 
15030202,20201,3,4,RD Nº251-D-FLCH                         ,TO 
11030175,20201,3,4,RD Nº251-D-FLCH                         ,AM 
16030078,20201,3,4,RD N°227-D-FLCH                         ,TO 
17030190,20201,3,4,RD N°227-D-FLCH                         ,TO 
17030040,20201,3,4,RD N°227-D-FLCH                         ,TO 
13030039,20201,3,4,RD N°227-D-FLCH                         ,TO 
13030262,20201,3,4,RD N°227-D-FLCH                         ,TO 
13030262,20201,3,4,RD N°227-D-FLCH                         ,TO 
13030262,20201,3,4,RD N°227-D-FLCH                         ,TO 
16030200,20201,3,4,RD N°227-D-FLCH                         ,TO 
16030200,20201,3,4,RD N°227-D-FLCH                         ,TO 
16030200,20201,3,4,RD N°227-D-FLCH                         ,TO 
10030042,20202,3,4,RD N°529-D-FLCH                         ,TO 
15030038,20202,3,4,RD Nº 404-D-FLCH                        ,TO 
15030202,20202,3,4,RD Nº 404-D-FLCH                        ,AM 
14030203,20202,3,4,RD Nº 404-D-FLCH                        ,TO 
11030200,20201,3,5,RD Nº251-D-FLCH                         ,TO 
13030059,20201,3,5,RD Nº251-D-FLCH                         ,TO 
16030023,20201,3,5,RD Nº+251-D-FLCH                        ,TO 
10030201,20201,3,5,RD Nº251-D-FLCH                         ,TO 
14030266,20201,3,5,RD Nº251-D-FLCH                         ,TO 
17030231,20201,3,5,RD Nº251-D-FLCH                         ,TO 
10030228,20201,3,5,RD N°227-D-FLCH                         ,TO 
16030222,20201,3,5,RD N°227-D-FLCH                         ,AM 
11030222,20201,3,5,RD N°227-D-FLCH                         ,AM 
14030065,20201,3,5,RD N°227-D-FLCH                         ,TO 
13030072,20201,3,5,RD N°227-D-FLCH                         ,AM 
8030067,20201,3,5,RD N°227-D-FLCH                         ,AM 
8030067,20201,3,5,RD N°227-D-FLCH                         ,AM 
14030048,20201,3,5,RD N°227-D-FLCH                         ,TO 
14030048,20201,3,5,RD N°227-D-FLCH                         ,TO 
14030241,20201,3,5,RD N°227-D-FLCH                         ,TO 
15030259,20201,3,5,RD N°227-D-FLCH                         ,TO 
13030295,20201,3,5,RD N°251 D-FLCH                         ,TO 
13030295,20201,3,5,RD N°251 D-FLCH                         ,TO 
13030295,20201,3,5,RD N°251-D-FLCH                         ,TO 
9030058,20201,3,5,RD N°227-D-FLCH                         ,TO 
5030226,20201,3,5,RD N°227-D-FLCH                         ,TO 
11030209,20201,3,5,RD N°227-D-FLCH                         ,TO 
11030401,20201,3,5,RD N°227-D-FLCH                         ,AM 
16030242,20202,3,5,RD N°529-D-FLCH                         ,AM 
14030048,20202,3,5,RD N°529-D-FLCH                         ,AM 
14030224,20202,3,5,RD N°529-D-FLCH                         ,AM 
111042,20202,3,5,RD N°529-D-FLCH                         ,AM 
8030200,20202,3,5,RD N°529-D-FLCH                         ,AM 
8030067,20202,3,5,RD N°529-D-FLCH                         ,TO 
9030195,20202,3,5,RD N°529-D-FLCH                         ,AM 
17030255,20202,3,5,RD N°529-D-FLCH                         ,TO 
17030231,20202,3,5,RD N°529-D-FLCH                         ,TO 
13030295,20202,3,5,RD N°529-D-FLCH                         ,AM 
13030059,20202,3,5,RD N°529-D-FLCH                         ,TO 
13030059,20202,3,5,RD N° 529-D-FLCH                        ,TO 
13030396,20202,3,5,RD N°529-D-FLCH                         ,TO 
13030295,20202,3,5,RD N°529-D-FLCH                         ,TO 
